year,Base case cost,Modeled solar power (pv)
2016,485825.587121,
2017,578644.041608,
2018,645673.480374,
2019,744241.844877,
2020,786420.147241,
2021,820544.133242,
2022,847117.318784,
2023,869898.084496,
2024,886991.309103,
2025,905863.6073,
2026,928233.404132,
2027,945498.541854,
2028,960189.336223,
2029,982330.908296,
2030,997354.568965,
2031,1016235.57267,
2032,1036032.59632,
2033,1055836.07871,
2034,1077659.02183,
2035,1093620.67033,
