year,population
2003,810.0
2004,821.0
2005,816.0
2006,824.0
2007,808.0
2008,823.0
2009,825.0
2010,829.0
2011,849.0
2012,855.0
2013,871.0
2014,881.0
2015,884.0
2016,884.0
2017,885.0
2018,885.0
2019,888.0
2020,888.0
2021,892.0
2022,897.0
2023,902.0
2024,909.0
2025,913.0
2026,915.0
2027,916.0
2028,917.0
2029,921.0
2030,925.0
2031,923.0
2032,924.0
2033,923.0
2034,924.0
2035,926.0
2036,927.0
2037,928.0
2038,922.0
2039,923.0
2040,922.0
