year,Base case cost,Modeled transmission and interties
2021,843083.114669,
2022,870272.880661,
2023,893598.178694,
2024,910964.7117,
2025,930274.528443,
2026,953207.191816,
2027,970896.377694,
2028,985959.404923,
2029,1008595.19819,
2030,1023925.62951,
2031,1043362.15012,
2032,1063652.44853,
2033,1084010.51879,
2034,1106388.48441,
2035,1122720.02362,
2036,1147216.59577,
2037,1160193.42909,
2038,1177792.74362,
2039,1195495.18921,
2040,1218079.41694,
