year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,39404.01,78982.89,207251.37,12306.03,47951.79,89974.26
2018,42348.95,84877.32,216859.96,12830.62,50010.35,93836.84
2019,46419.85,93032.32,230153.54,13539.18,52778.76,99031.34
2020,48335.34,96862.36,236396.94,13881.5,54127.47,101562.0
2021,49676.68,99537.59,240757.87,14112.94,55050.28,103293.5
2022,50680.49,101535.1,244014.04,14289.3,55760.13,104625.42
2023,51379.01,102917.3,246267.19,14409.67,56257.02,105557.77
2024,51948.55,104040.9,248098.78,14493.64,56611.94,106223.73
2025,52643.64,105414.19,250337.39,14613.32,57108.84,107156.08
2026,53483.92,107077.29,253048.44,14769.02,57747.7,108354.81
2027,54183.37,108455.04,246104.26,14887.12,58244.6,105644.25
2028,54770.45,109605.39,247911.96,14968.04,58599.52,106288.01
2029,55545.98,111152.56,250343.24,15111.2,59167.4,107318.04
2030,56026.03,112102.27,251835.64,15197.56,59522.33,107961.8
2031,56886.49,113805.5,254512.16,15353.46,60161.19,109120.57
2032,57753.48,115504.27,257181.66,15484.49,60729.07,110150.59
2033,58636.65,117229.8,259893.21,15631.57,61367.93,111309.37
2034,59568.73,119053.42,262758.9,15796.98,62077.78,112596.9
2035,60148.51,120177.01,254646.65,15873.77,62432.71,109335.81
2036,61072.8,121996.17,257398.58,16043.67,63142.56,110578.94
2037,61645.84,123119.77,259098.31,16143.82,63568.46,111324.81
2038,62577.03,124956.76,261877.22,16297.38,64207.33,112443.63
2039,63299.64,126370.18,264015.37,16430.29,64775.21,113438.13
2040,64319.49,128372.14,267043.85,16597.46,65485.06,114681.26
