year,Base case cost,Modeled non-residential energy efficiency
2017,304520.880844,330483.371017
2018,324356.283455,347476.415946
2019,351031.48007,370843.737728
2020,364027.088677,381559.991378
2021,372918.820882,388502.56339
2022,379758.614886,393573.179492
2023,384546.470689,396771.124854
2024,387966.367691,398729.853799
2025,392754.223494,401985.294961
2026,398910.038097,406536.782588
2027,403697.8939,409847.056106
2028,407117.790902,411915.480522
2029,412589.626105,415912.198821
2030,416009.523107,418031.689839
2031,422165.33771,422712.430419
