year,population
2003,4528.0
2004,4552.0
2005,4544.0
2006,4310.0
2007,3949.0
2008,3889.0
2009,4092.0
2010,4376.0
2011,4404.0
2012,4425.0
2013,4448.0
2014,4465.0
2015,4479.0
2016,4494.0
2017,4509.0
2018,4514.0
2019,4518.0
2020,4520.0
2021,4517.0
2022,4509.0
2023,4498.0
2024,4484.0
2025,4468.0
2026,4455.0
2027,4439.0
2028,4419.0
2029,4395.0
2030,4370.0
2031,4346.0
2032,4321.0
2033,4303.0
2034,4280.0
2035,4252.0
2036,4228.0
2037,4198.0
2038,4169.0
2039,4146.0
2040,4121.0
