year,Base case cost,Modeled transmission and interties
2021,6377866.51117,
2022,6605199.42005,
2023,6742544.67994,
2024,6859694.24317,
2025,7021839.17586,
2026,7206177.43646,
2027,7342754.85201,
2028,7479322.9978,
2029,7656539.7725,
2030,7761840.27702,
2031,7954660.35942,
2032,8156852.1597,
2033,8331997.91761,
2034,8530805.48643,
2035,8642823.47022,
2036,8853388.17273,
2037,8978977.07141,
2038,9195039.50851,
2039,9358703.13534,
2040,9586145.73627,
