year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,19272.03,266139.29,252213.98,31434.06,266904.59,248222.16
2018,21021.36,290343.22,273662.66,32738.93,278030.14,258568.96
2019,23475.73,324228.71,303690.82,34574.55,293605.9,273054.47
2020,24637.52,340364.66,313448.73,35438.21,301022.93,276538.28
2021,25452.67,351659.83,323315.18,36045.82,306214.86,281307.9
2022,26032.88,359727.8,330362.63,36476.92,309923.37,284714.78
2023,26486.32,366182.18,336000.6,36806.4,312890.19,287440.27
2024,26829.13,371022.96,340229.07,37057.62,315115.29,289484.4
2025,27228.24,376670.55,340161.63,37349.7,317711.26,288265.88
2026,27740.56,383931.72,346412.45,37724.3,321048.92,291294.21
2027,28136.67,389579.31,351274.2,38012.57,323644.88,293649.58
2028,28465.88,394420.09,350216.12,38245.42,325869.99,291972.61
2029,28987.86,401681.27,356375.04,38634.27,329207.65,294963.09
2030,29273.42,405715.26,359796.67,38844.22,331061.91,296624.46
2031,29784.2,412976.43,360495.47,39217.87,334399.58,295822.35
2032,30276.7,420237.61,361010.48,39566.96,337737.24,294944.52
2033,30771.34,427498.79,366985.63,39919.56,341074.9,297859.29
2034,31320.61,435566.76,367878.66,40311.53,344783.42,297187.56
2035,31693.78,441214.35,366637.03,40571.22,347379.38,295485.35
2036,32250.28,449282.32,367152.28,40973.92,351087.9,294658.0
2037,32573.66,454123.11,370951.93,41201.93,353313.01,296525.47
2038,33121.33,462191.08,371201.71,41593.88,357021.52,295588.76
2039,33555.0,468645.46,370021.58,41902.07,359988.33,293962.26
2040,34156.58,477520.23,376762.97,42333.29,364067.7,297293.43
