year,Base case cost,Modeled non-residential energy efficiency
2017,579033.3357,583133.232657
2018,619274.070994,619808.356227
2019,674992.012171,670589.296554
2020,700787.355309,694098.99115
2021,718328.188643,710085.583475
2022,731741.767074,722310.624665
2023,741028.090604,730774.114719
2024,749282.600408,738297.21699
2025,758568.923937,746760.707045
2026,768887.061192,756164.584883
2027,778173.384722,764628.074937
2028,786427.894526,772151.177208
2029,796746.031781,781555.055046
2030,802936.914134,787197.381749
2031,814286.865115,797541.647372
