year,Base case cost,Modeled residential energy efficiency
2017,558753.387959,558944.343728
2018,595689.767161,595166.628852
2019,644873.118822,643361.234866
2020,672640.199029,670670.562459
2021,685817.532408,683536.624061
2022,704824.159931,702305.220224
2023,720907.356593,718223.625945
2024,736363.014472,733532.802987
2025,752790.607574,749795.605149
2026,770219.655596,767041.552125
2027,787011.324936,783668.430524
2028,803136.0959,799646.720652
2029,821126.018126,817453.541832
2030,835857.952948,832075.616026
2031,855075.647753,851091.899682
2032,874509.820322,870324.6611
2033,895053.686691,890648.806214
2034,914930.654683,910324.363057
2035,932285.412937,927532.640473
2036,953488.552493,948516.058775
