year,Base case cost,Modeled transmission and interties
2021,348068.5424,
2022,359222.305914,
2023,367428.378286,
2024,374928.386056,
2025,383237.319037,
2026,392740.904509,
2027,401548.711439,
2028,410039.119921,
2029,419759.447389,
2030,426429.223107,
2031,437066.479425,
2032,448201.874973,
2033,459801.612695,
2034,471127.300368,
2035,479705.140367,
2036,491559.825454,
2037,499461.724314,
2038,511474.373906,
2039,521128.576697,
2040,534125.749252,
