year,Base case cost,Modeled non-residential energy efficiency
2017,1195172.99312,1260703.69159
2018,1265482.65978,1322101.1177
2019,1363008.9716,1409017.07092
2020,1406101.9931,1445193.65482
2021,1437854.74579,1470874.56638
2022,1460535.28342,1488175.78001
2023,1474143.606,1497095.1127
2024,1487751.92858,1506103.27176
2025,1503628.30492,1517316.38515
2026,1521772.73503,1530732.4198
2027,1537649.11137,1542112.97065
2028,1551257.43395,1551456.09887
2029,1567133.81029,1562996.33053
2030,1578474.07911,1570377.18726
2031,1596618.50922,1584187.91222
