year,population
2003,708.0
2004,680.0
2005,640.0
2006,616.0
2007,584.0
2008,556.0
2009,539.0
2010,470.0
2011,466.0
2012,468.0
2013,468.0
2014,469.0
2015,469.0
2016,470.0
2017,472.0
2018,473.0
2019,473.0
2020,474.0
2021,475.0
2022,476.0
2023,475.0
2024,475.0
2025,475.0
2026,476.0
2027,477.0
2028,478.0
2029,478.0
2030,478.0
2031,479.0
2032,479.0
2033,480.0
2034,480.0
2035,480.0
2036,480.0
2037,479.0
2038,479.0
2039,479.0
2040,479.0
