year,Base case cost,Modeled residential energy efficiency
2017,253852.444698,255085.851856
2018,267907.692797,264424.70413
2019,288053.548405,278295.660518
2020,297423.713805,284216.648318
2021,296192.032207,280168.536528
2022,300746.200974,282538.465979
2023,304389.535987,284263.808375
2024,307122.037248,285344.032849
2025,301644.816545,278114.332207
2026,306068.07138,280440.797321
2027,309164.349764,281826.283265
2028,302852.06178,273945.11688
2029,306715.168592,275893.587066
2030,299711.818653,267481.983464
2031,303457.102925,269350.545642
