year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,13244.76,149352.74,159446.51,16023.0,133482.7,94405.93
2018,14763.43,166511.03,172659.27,16162.64,134673.92,95248.43
2019,16938.52,191104.57,191597.54,16362.06,136381.34,96456.0
2020,17946.66,202543.42,200406.05,16451.86,137175.49,97017.67
2021,18701.36,211122.56,201189.09,16518.26,137771.1,95002.94
2022,19201.67,216841.99,205469.45,16560.19,138168.18,95276.75
2023,19600.59,221417.53,208893.73,16592.75,138485.83,95495.8
2024,19897.46,224849.19,211461.95,16615.29,138724.08,95660.09
2025,20244.65,228852.79,208250.8,16642.51,139002.03,93394.02
2026,20742.94,234572.22,212407.26,16683.64,139399.11,93660.81
2027,21089.73,238575.82,215316.79,16710.93,139677.06,93847.56
2028,21385.97,242007.47,211318.31,16733.63,139915.3,91533.75
2029,21829.03,247154.96,214947.62,16766.92,140272.67,91767.54
2030,22071.12,250014.67,210298.1,16782.35,140471.21,89413.71
2031,22517.03,255162.16,213815.92,16818.42,140828.57,89641.19
