year,Base case cost,Modeled solar power (pv)
2016,786487.111549,
2017,848624.733006,
2018,923813.605605,
2019,1029491.74977,
2020,1068581.12749,
2021,1100874.14615,
2022,1126914.00583,
2023,1144629.9254,
2024,1159133.93302,
2025,1175772.69628,
2026,1197162.76484,
2027,1213578.16068,
2028,1227108.52809,
2029,1246023.72939,
2030,1259603.76584,
2031,1278556.96513,
2032,1299877.1175,
2033,1321549.21645,
2034,1345563.47534,
2035,1358740.25549,
