year,Base case cost,Modeled non-residential energy efficiency
2017,344493.293697,352219.50958
2018,358740.09524,365283.924532
2019,377612.949609,382989.691434
2020,386471.12019,390730.211771
2021,392633.236465,395806.564671
2022,397254.388965,399370.689658
2023,400336.000365,401423.05083
2024,402649.184853,402732.214562
2025,405730.480103,404831.691165
2026,409581.150715,407721.868179
2027,412663.23634,409867.085624
2028,415358.184121,411648.349907
2029,418825.036465,414220.617254
2030,420752.821934,415277.719274
2031,424603.808696,418274.573624
