year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,33671.89,185363.38,126160.5,43805.4,159129.92,210172.4
2018,36234.07,199488.62,134677.45,43837.71,159251.48,210349.9
2019,39627.33,218195.02,145956.65,43881.55,159417.93,210584.97
2020,41220.96,226975.58,151250.96,43903.38,159495.54,210695.31
2021,42326.44,233083.79,154933.97,43915.24,159549.45,210772.06
2022,43148.88,237664.95,157696.22,43917.21,159589.44,210829.63
2023,43687.37,240719.05,159537.72,43908.47,159616.95,210868.01
2024,44091.16,243009.63,154235.44,43902.12,159639.55,206917.61
2025,44637.5,246063.74,156000.46,43902.13,159666.74,206955.26
2026,45328.42,249881.37,158206.73,43910.48,159699.78,207002.33
2027,45877.47,252935.48,159971.75,43913.52,159727.76,207039.99
2028,46354.39,255607.82,161516.14,43912.83,159750.36,207072.93
2029,47000.09,259043.69,163501.79,43943.81,159781.34,207115.3
2030,47361.19,260952.51,171737.67,43963.07,159800.31,211122.27
2031,48060.56,264770.14,174039.55,43979.25,159833.67,211170.24
