year,Base case cost,Modeled residential energy efficiency
2017,266501.578104,254703.466775
2018,279610.432314,265059.827828
2019,286569.410506,268358.225458
2020,294953.140233,274764.870634
2021,301008.056148,279271.808868
2022,292919.386433,269980.400763
2023,296041.473278,272077.518779
2024,298271.53531,273460.134164
2025,288737.830808,262921.830733
2026,292147.927208,265253.548296
2027,295131.761559,267252.210001
2028,284212.273337,255524.138592
2029,287464.366888,257725.977602
2030,289090.413663,258645.141559
2031,279283.462954,247721.996159
