year,Base case diesel consumed,Modeled non-residential ashp
2017,4826.3777322,-5665.74778307
2018,4826.3777322,-5665.74778307
2019,4826.3777322,-5665.74778307
2020,4826.3777322,-5665.74778307
2021,4826.3777322,-5665.74778307
2022,4826.3777322,-5665.74778307
2023,4826.3777322,-5665.74778307
2024,4826.3777322,-5665.74778307
2025,4826.3777322,-5665.74778307
2026,4826.3777322,-5665.74778307
2027,4826.3777322,-5665.74778307
2028,4826.3777322,-5665.74778307
2029,4826.3777322,-5665.74778307
2030,4826.3777322,-5665.74778307
2031,4826.3777322,-5665.74778307
