year,annotation,Average Load
2003,,22.0
2004,,22.0
2005,,21.0
2006,,22.0
2007,,21.0
2008,,23.0
2009,,25.0
2010,,38.0
2011,,31.0
2012,,33.0
2013,,32.0
2014,start of forecast,31.0
2015,,32.0
2016,,32.0
2017,,32.0
2018,,32.0
2019,,32.0
2020,,32.0
2021,,32.0
2022,,32.0
2023,,32.0
2024,,32.0
2025,,32.0
2026,,32.0
2027,,32.0
2028,,32.0
2029,,32.0
2030,,33.0
2031,,33.0
2032,,33.0
2033,,33.0
2034,,33.0
2035,,33.0
2036,,33.0
2037,,33.0
2038,,33.0
2039,,33.0
2040,,33.0
