year,Base case cost,Modeled transmission and interties
2021,270701.025328,
2022,276943.606624,
2023,281483.665749,
2024,285456.217484,
2025,290867.136298,
2026,295990.040852,
2027,301443.565326,
2028,304869.060387,
2029,311858.092846,
2030,315663.630393,
2031,322374.87395,
2032,328152.20144,
2033,333351.796181,
2034,339129.123671,
2035,343173.252914,
2036,349979.933149,
2037,354496.133104,
2038,361364.165489,
2039,366026.928915,
2040,372438.228625,
