year,Base case cost,Modeled residential energy efficiency
2017,181843.692319,180054.715056
2018,194318.649029,191147.172188
2019,211427.161089,206359.684826
2020,219624.989785,213649.013799
2021,224971.399803,218402.923998
2022,228892.100484,221889.124811
2023,221051.302675,213732.327099
2024,223432.023111,215836.547619
2025,226152.846465,218241.37107
2026,229213.772739,220946.797452
2027,220719.998321,212137.02313
2028,222662.669346,213842.694227
2029,225576.675882,216401.200873
2030,227195.568403,217822.593453
2031,230433.353444,220665.378615
2032,233347.359981,223223.88526
2033,236585.145022,226066.670421
2034,227645.19179,216731.71731
2035,229489.916323,218339.441916
2036,232871.911301,221286.937026
