year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,32154.25,160305.5,236333.42,56443.28,141352.36,185103.7
2018,34574.2,172348.82,247641.33,58904.62,147483.44,193132.47
2019,38111.09,189950.6,264168.28,62500.87,156444.25,204866.83
2020,39789.36,198288.28,277527.98,64212.38,160688.85,213519.7
2021,40910.75,203846.74,282853.15,65360.4,163518.58,217279.78
2022,41846.2,208478.78,287290.78,66319.58,165876.68,220413.18
2023,42409.78,211258.01,295732.16,66901.52,167291.55,225514.86
2024,42973.11,214037.24,298447.81,67482.6,168706.41,227422.15
2025,43537.89,216816.47,301163.46,68067.58,170121.28,229329.44
2026,44290.09,220522.1,310740.0,68844.99,172007.77,235184.95
2027,44951.2,223764.54,313970.16,69533.19,173658.44,237441.91
2028,45425.73,226080.56,322339.23,70030.96,174837.5,242420.98
2029,46178.71,229786.2,326101.6,70809.77,176723.98,245036.69
2030,46560.85,231639.02,327982.79,71214.6,177667.22,246344.54
2031,47315.05,235344.65,337983.85,71996.3,179553.71,252418.03
2032,,,342296.12,,,255401.57
2033,,,352518.29,,,261588.59
2034,,,356910.15,,,264613.0
2035,,,365862.94,,,269891.79
2036,,,370334.41,,,272957.07
