year,population
2003,664.0
2004,672.0
2005,681.0
2006,669.0
2007,685.0
2008,676.0
2009,695.0
2010,677.0
2011,697.0
2012,712.0
2013,730.0
2014,748.0
2015,767.0
2016,786.0
2017,807.0
2018,827.0
2019,849.0
2020,871.0
2021,893.0
2022,916.0
2023,939.0
2024,963.0
2025,987.0
2026,1011.0
2027,1035.0
2028,1060.0
2029,1086.0
2030,1111.0
2031,1138.0
2032,1164.0
2033,1191.0
2034,1218.0
2035,1246.0
2036,1275.0
2037,1304.0
2038,1334.0
2039,1365.0
2040,1396.0
