year,Base case diesel consumed,Modeled non-residential ashp
2017,4187.16980523,-4915.37324962
2018,4187.16980523,-4915.37324962
2019,4187.16980523,-4915.37324962
2020,4187.16980523,-4915.37324962
2021,4187.16980523,-4915.37324962
2022,4187.16980523,-4915.37324962
2023,4187.16980523,-4915.37324962
2024,4187.16980523,-4915.37324962
2025,4187.16980523,-4915.37324962
2026,4187.16980523,-4915.37324962
2027,4187.16980523,-4915.37324962
2028,4187.16980523,-4915.37324962
2029,4187.16980523,-4915.37324962
2030,4187.16980523,-4915.37324962
2031,4187.16980523,-4915.37324962
