year,Base case cost,Modeled residential energy efficiency
2017,1930167.83441,1890732.96183
2018,2041821.71891,1986602.76073
2019,2179657.25194,2103164.09144
2020,2246351.8647,2159564.73534
2021,2290814.93988,2197165.1646
2022,2326385.40002,2227245.50801
2023,2348616.9376,2246045.72264
2024,2366402.16767,2261085.89435
2025,2388633.70526,2279886.10898
2026,2419757.85788,2306206.40946
2027,2430065.90262,2313083.13125
2028,2435748.19337,2316020.36364
2029,2462156.86879,2338311.45151
2030,2467525.12824,2340934.6526
2031,2469055.00081,2338346.93762
2032,2474335.82586,2338823.91053
2033,2474744.15805,2335114.65517
2034,2478813.71949,2334380.36448
2035,2473945.80428,2326081.12631
2036,2476848.96373,2324180.43363
