year,Base case cost,Modeled solar power
2020,545005.047369,
2021,572873.156472,
2022,594455.421443,
2023,609738.185454,
2024,623514.445688,
2025,640590.112848,
2026,663906.002671,
2027,682183.070954,
2028,698168.840446,
2029,715869.91037,
2030,730143.72477,
2031,751832.287053,
2032,775110.124832,
2033,796556.082692,
2034,822317.903481,
2035,838119.388478,
2036,862501.010225,
2037,880581.715847,
2038,905025.330659,
2039,926055.081664,
