year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,37709.45,973532.65,587690.68,54184.02,683467.32,326617.7
2018,39929.14,1029609.76,622711.6,56093.66,706115.37,340184.25
2019,43022.33,1108117.7,676286.41,58725.69,737822.63,361193.04
2020,44466.03,1144007.05,701816.28,59995.15,752317.38,371211.71
2021,45513.4,1168680.98,734263.14,60991.44,762282.53,385013.69
2022,46350.67,1188868.74,751957.06,61759.63,770435.82,392125.08
2023,46854.09,1200084.16,771268.19,62272.23,774965.43,400452.33
2024,47340.45,1211299.58,784235.79,62745.39,779495.04,405821.46
2025,47928.61,1224758.08,805239.28,63322.37,784930.57,414750.58
2026,48651.32,1240459.67,834538.1,64075.6,791272.03,427324.18
2027,49251.17,1253918.18,856146.95,64675.86,796707.56,436450.41
2028,49757.61,1265133.6,876625.57,65189.66,801237.17,445157.79
2029,50350.65,1278592.1,891847.66,65772.59,806672.7,451311.82
2030,50771.04,1287564.44,911304.15,66215.74,810296.39,459635.55
2031,51471.21,1303266.03,935264.78,66911.61,816637.84,469578.35
2032,52251.31,1321210.7,960993.44,67661.22,823885.22,480147.67
2033,52945.44,1336912.29,985581.06,68341.01,830226.67,490294.61
2034,53752.49,1354856.97,1011979.95,69146.08,837474.05,501082.15
2035,54186.74,1363829.3,1032603.94,69614.22,841097.74,509786.01
2036,54974.74,1381773.98,1059608.19,70375.28,848345.11,520770.65
2037,55498.71,1392989.4,1082238.03,70917.63,852874.72,530178.46
2038,56220.95,1408690.99,1108274.21,71651.25,859216.17,540797.05
2039,56838.69,1422149.49,1132996.38,72276.05,864651.71,550936.95
2040,57728.31,1442337.25,1162892.92,73132.87,872805.0,562914.15
