year,Base case cost,Modeled diesel efficiency
2019,510757.770575,742469.849774
2020,545005.047369,767084.723609
2021,572873.156472,786053.143494
2022,594455.421443,799456.368023
2023,609738.185454,807278.484808
2024,623514.445688,813873.348889
2025,640590.112848,823606.634991
2026,663906.002671,839148.555042
2027,682183.070954,850242.251872
2028,698168.840446,859382.367492
2029,715869.91037,870208.231525
2030,730143.72477,878041.831052
2031,751832.287053,892736.640023
2032,775110.124832,908993.949562
2033,796556.082692,923700.859704
2034,822317.903481,942443.533526
2035,838119.388478,952240.977617
2036,862501.010225,969945.597796
2037,880581.715847,982026.65517
2038,905025.330659,999994.267953
