year,Base case diesel consumed,Modeled non-residential ashp
2017,38878.3323117,38368.2609934
2018,38878.3323117,38368.2609934
2019,40787.701179,40277.6298608
2020,40787.701179,40277.6298608
2021,40787.701179,40277.6298608
2022,40787.701179,40277.6298608
2023,40787.701179,40277.6298608
2024,40787.701179,40277.6298608
2025,40787.701179,40277.6298608
2026,40787.701179,40277.6298608
2027,40787.701179,40277.6298608
2028,40787.701179,40277.6298608
2029,42697.0700463,42186.9987281
2030,42697.0700463,42186.9987281
2031,42697.0700463,42186.9987281
