year,Base case diesel consumed,Modeled transmission and interties
2021,21406.3647007,0.0
2022,21406.3647007,0.0
2023,21406.3647007,0.0
2024,21406.3647007,0.0
2025,21406.3647007,0.0
2026,21406.3647007,0.0
2027,21516.14093,0.0
2028,21516.14093,0.0
2029,21516.14093,0.0
2030,21516.14093,0.0
2031,21516.14093,0.0
2032,21516.14093,0.0
2033,21516.14093,0.0
2034,21516.14093,0.0
2035,21516.14093,0.0
2036,21516.14093,0.0
2037,21516.14093,0.0
2038,21516.14093,0.0
2039,21516.14093,0.0
2040,21516.14093,0.0
