year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,42321.68,1349556.52,279265.26,24363.76,505819.63,302988.35
2018,44780.17,1429460.66,300341.31,25496.35,528568.73,320056.65
2019,48103.7,1536831.86,321521.93,27001.58,559137.84,338566.72
2020,49763.13,1589268.96,331865.96,27708.75,574066.94,347606.53
2021,50838.59,1624227.03,338761.97,28203.64,584019.68,353633.06
2022,51514.24,1649197.07,343687.7,28626.91,591128.77,357937.73
2023,51983.09,1669173.11,354119.28,29019.15,596816.05,365267.29
2024,52349.77,1684155.14,363676.08,29301.65,601081.5,371791.45
2025,52817.33,1701634.17,367252.85,29601.07,606057.87,374869.52
2026,53480.65,1724107.21,371851.56,29939.18,612456.06,378827.04
2027,53998.37,1741586.24,375428.33,30200.71,617432.42,381905.11
2028,54490.33,1756568.27,378494.13,30388.9,621697.88,384543.46
2029,55101.05,1776544.31,382581.87,30673.56,627385.16,388061.25
2030,55446.74,1789029.33,385136.71,30878.2,630939.71,390259.87
2031,56030.81,1811502.37,396750.67,31274.64,637337.89,398367.05
2032,,,401432.15,,,402366.22
2033,,,406113.64,,,406365.4
2034,,,411315.29,,,410808.93
2035,,,414436.28,,,413475.05
2036,,,427057.86,,,422271.89
