year,population
2003,374.0
2004,372.0
2005,363.0
2006,365.0
2007,366.0
2008,370.0
2009,370.0
2010,374.0
2011,385.0
2012,388.0
2013,396.0
2014,402.0
2015,405.0
2016,406.0
2017,406.0
2018,407.0
2019,408.0
2020,408.0
2021,408.0
2022,410.0
2023,414.0
2024,416.0
2025,418.0
2026,419.0
2027,419.0
2028,418.0
2029,419.0
2030,420.0
2031,422.0
2032,423.0
2033,423.0
2034,424.0
2035,424.0
2036,425.0
2037,425.0
2038,425.0
2039,426.0
2040,425.0
