year,Base case diesel consumed,Modeled non-residential ashp
2017,249700.463312,174790.324319
2018,249700.463312,174790.324319
2019,249700.463312,174790.324319
2020,249700.463312,174790.324319
2021,249700.463312,174790.324319
2022,249700.463312,174790.324319
2023,249700.463312,174790.324319
2024,249700.463312,174790.324319
2025,249700.463312,174790.324319
2026,249700.463312,174790.324319
2027,249700.463312,174790.324319
2028,249700.463312,174790.324319
2029,249700.463312,174790.324319
2030,249700.463312,174790.324319
2031,249700.463312,174790.324319
