year,Base case cost,Modeled transmission and interties
2021,374595.662062,
2022,385427.535324,
2023,395223.35661,
2024,402154.798905,
2025,410119.207391,
2026,419487.647594,
2027,426856.49977,
2028,432565.200157,
2029,440612.924811,
2030,446326.253874,
2031,456439.910912,
2032,465883.952823,
2033,475704.460381,
2034,485825.831878,
2035,491898.654777,
2036,502402.663489,
2037,507467.206468,
2038,517596.292426,
2039,526500.322138,
2040,536236.742082,
