year,Base case diesel consumed,Modeled non-residential ashp
2017,2597.53525351,-3043.90193794
2018,2597.53525351,-3043.90193794
2019,2597.53525351,-3043.90193794
2020,2597.53525351,-3043.90193794
2021,2597.53525351,-3043.90193794
2022,2597.53525351,-3043.90193794
2023,2597.53525351,-3043.90193794
2024,2597.53525351,-3043.90193794
2025,2597.53525351,-3043.90193794
2026,2597.53525351,-3043.90193794
2027,2597.53525351,-3043.90193794
2028,2597.53525351,-3043.90193794
2029,2597.53525351,-3043.90193794
2030,2597.53525351,-3043.90193794
2031,2597.53525351,-3043.90193794
