year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,33268.86,1592176.04,1172542.01,15572.08,3039684.5,705132.18
2018,36599.3,1744071.73,1302470.81,15640.62,3039684.5,712902.23
2019,41134.04,1952385.82,1473208.04,15704.47,3039684.5,718729.77
2020,43474.88,2056542.87,1567779.34,15758.82,3039684.5,724557.31
2021,45090.51,2125980.9,1637231.74,15811.88,3039684.5,730384.85
2022,46379.22,2178059.42,1694259.55,15876.43,3039684.5,736212.39
2023,47330.46,2217118.31,1741867.78,15917.6,3039684.5,742039.93
2024,48154.43,2247497.45,1783196.27,15977.2,3039684.5,747867.47
2025,49070.66,2282216.46,1828473.85,16034.86,3039684.5,753695.0
2026,50246.29,2329955.11,1878789.21,16083.74,3039684.5,757580.03
2027,51214.66,2369014.0,1928690.22,16124.37,3039684.5,763407.57
2028,51966.09,2399393.14,1959636.64,16154.49,3039684.5,765350.08
2029,53129.63,2442791.91,2020386.12,16224.39,3039684.5,773120.13
2030,53843.97,2464491.29,2063862.8,16299.48,3039684.5,780890.19
2031,55041.48,2512229.94,2123359.08,16346.44,3039684.5,786717.72
