year,Base case cost,Modeled residential energy efficiency
2017,114321.977078,115454.518599
2018,120677.506142,121327.233608
2019,129622.324825,129649.688018
2020,134094.734167,133749.18058
2021,136919.413751,136294.691486
2022,139273.313404,138398.255979
2023,140921.043162,139837.385256
2024,142097.992988,140834.433978
2025,143745.722746,142279.021218
2026,145628.842469,143948.662832
2027,147276.572226,145398.455201
2028,148453.522053,146405.917099
2029,159559.104649,157305.557283
2030,160812.65,158394.462358
2031,162818.322562,160198.92654
