year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,,48508.59,0.0,,65813.39
2018,0.0,,52260.55,0.0,,68416.96
2019,0.0,,57541.09,0.0,,72081.24
2020,0.0,,60181.36,0.0,,73913.38
2021,0.0,,61848.9,0.0,,75070.52
2022,0.0,,63238.51,0.0,,76034.8
2023,0.0,,64211.24,0.0,,76709.8
2024,0.0,,64906.05,0.0,,77191.94
2025,0.0,,65878.78,0.0,,77866.94
2026,0.0,,66990.47,0.0,,78638.37
2027,0.0,,67963.21,0.0,,79313.37
2028,0.0,,68658.01,0.0,,79795.51
2029,0.0,,75155.65,0.0,,84403.46
2030,0.0,,75904.09,0.0,,84908.56
2031,0.0,,77101.6,0.0,,85716.72
