year,Base case cost,Modeled residential energy efficiency
2017,933354.331061,1024426.66934
2018,980551.472641,1056132.02086
2019,1026144.39184,1083032.39717
2020,1051341.0464,1096321.89501
2021,1068138.8161,1103555.31489
2022,1076777.48884,1103489.68637
2023,1079728.62943,1099333.69729
2024,1070332.97323,1083315.42657
2025,1068890.43761,1074622.20036
2026,1068575.53305,1066795.87649
2027,1070982.30747,1062537.84913
2028,1073300.8063,1058295.72536
2029,1048390.05732,1026556.12286
2030,1024889.44878,997435.920598
2031,1011678.14222,977222.169406
