year,Base case cost,Modeled non-residential energy efficiency
2017,400589.715355,437924.189358
2018,422494.744106,456197.150377
2019,451701.449107,481417.841299
2020,466304.801608,492910.600282
2021,476040.369942,499862.735883
2022,484153.343553,505335.855742
2023,489021.12772,507797.298631
2024,493077.614526,509543.013804
2025,498756.696054,512868.978984
2026,505247.074943,517008.333683
2027,510114.85911,519662.811254
2028,514982.643277,522362.753272
2029,520661.724805,525872.810804
2030,523906.914249,527129.077403
2031,530397.293138,531490.55186
