year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,13411.64,150110.92,540870.36,15610.79,250478.8,392483.97
2018,14999.02,167282.54,584578.75,15633.05,255212.21,395972.72
2019,17087.82,190178.03,631916.04,15630.2,261523.42,394228.35
2020,18128.3,201625.78,657112.7,15625.54,264679.02,394228.35
2021,18824.39,209257.61,673910.47,15624.8,266782.76,394228.35
2022,19384.54,215617.47,684293.51,15607.66,268535.87,392483.97
2023,19703.13,219433.39,688989.03,15583.56,269587.74,390739.6
2024,19947.23,222613.32,684826.49,15546.89,270464.3,385506.48
2025,20307.42,227065.22,686872.7,15511.86,271691.48,382017.74
2026,20727.33,232153.11,690046.54,15479.88,273093.97,378528.99
2027,21044.28,235969.02,694197.69,15458.34,274145.84,376784.62
2028,21363.95,239784.94,698260.56,15439.53,275197.7,375040.24
2029,21625.98,244236.84,683816.05,15337.02,276424.88,364574.0
2030,21739.19,246780.78,669037.31,15253.64,277126.13,355852.14
2031,22105.99,251868.67,662803.5,15191.74,278528.62,348874.64
