year,Base case cost,Modeled residential energy efficiency
2017,9210266.01962,9537510.81189
2018,9818252.62819,10026419.091
2019,10622611.756,10683840.9956
2020,11064132.0707,11037082.6274
2021,11420484.5016,11318919.4046
2022,11718736.0781,11553191.0667
2023,11947291.3608,11728280.6091
2024,12187594.2896,11915995.2904
2025,12420631.2109,12097300.8913
2026,12699865.7956,12319230.5843
2027,12927902.8966,12497190.4365
2028,13167890.5858,12687898.9524
2029,13452764.3024,12921067.6589
2030,13684732.4392,13108502.3038
2031,13977834.7359,13348198.7529
2032,14240352.3395,13561241.5612
2033,14507986.7438,13776904.7966
2034,14777988.8062,13995627.9101
2035,15013304.0856,14186750.6506
2036,15309321.3048,14432825.0693
