year,Base case cost,Modeled residential energy efficiency
2017,194840.785014,187178.534893
2018,204366.825205,195834.197939
2019,216901.088613,207279.446684
2020,222666.849781,212460.660162
2021,226677.814072,216020.585334
2022,229686.03729,218655.560759
2023,231691.519435,220365.501654
2024,233446.316312,221846.750602
2025,235451.798458,223563.510335
2026,237958.651139,225747.843684
2027,239964.133285,227471.106366
2028,241718.930162,228965.364873
2029,243975.097575,230926.971044
2030,245479.209184,232195.144102
2031,247735.376598,234162.664672
2032,250242.22928,236365.180681
2033,252749.081961,238570.483454
2034,255506.619911,241010.64947
2035,257010.73152,242292.764185
2036,259768.26947,244738.183241
