year,Base case cost,Modeled residential energy efficiency
2017,5333667.88833,5495824.2233
2018,5582384.19699,5683177.06632
2019,5986588.10744,6007918.78717
2020,6150490.56475,6126270.14258
2021,6275071.43981,6211331.58313
2022,6347877.95824,6252497.49606
2023,6407487.0178,6282760.61197
2024,6441310.44694,6291380.41593
2025,6478898.90571,6302323.8867
2026,6528567.79662,6323896.66488
2027,6568804.2583,6336434.24976
2028,6583322.78814,6327357.61825
2029,6631062.26925,6348164.98265
2030,6653490.01006,6347746.35127
2031,6745920.6388,6413976.1023
