year,Base case cost,Modeled transmission and interties
2021,2822692.23667,
2022,2892097.22793,
2023,2938602.1299,
2024,2977717.6992,
2025,3024256.81104,
2026,3085785.32104,
2027,3131790.75885,
2028,3169963.50404,
2029,3225386.23582,
2030,3256755.32138,
2031,3318138.78151,
2032,3370499.04542,
2033,3430080.32942,
2034,3488703.73696,
2035,3525226.19785,
2036,3591998.39725,
2037,3620596.48306,
2038,3686780.27263,
2039,3729051.36066,
2040,3792490.14999,
