year,Base case diesel consumed,Modeled non-residential ashp
2017,88084.6554124,61196.0772619
2018,89673.468109,62784.8899585
2019,91262.2808056,64373.702655
2020,91262.2808056,64373.702655
2021,92851.0935022,65962.5153516
2022,94439.9061988,67551.3280482
2023,94439.9061988,67551.3280482
2024,96028.7188954,69140.1407448
2025,97617.531592,70728.9534414
2026,97617.531592,70728.9534414
2027,99206.3442885,72317.766138
2028,99206.3442885,72317.766138
2029,100795.156985,73906.5788346
2030,100795.156985,73906.5788346
2031,102383.969682,75495.3915311
