year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,118844.85,408081.46,678807.2,149538.16,314923.37,517786.33
2018,128003.37,432304.63,737245.67,160346.2,327486.54,554902.32
2019,139978.8,464912.74,809735.22,174039.44,344881.69,601584.35
2020,147193.58,480750.97,861300.41,183347.54,353096.07,632740.65
2021,153164.14,491930.9,907492.95,191568.41,358411.26,659805.14
2022,158123.28,499384.18,949056.08,198902.06,362760.05,683429.75
2023,162623.65,504974.14,994544.51,205877.48,365659.24,708572.42
2024,166929.3,509632.45,1039151.67,212733.47,368075.24,732993.82
2025,171638.88,515222.41,1079660.81,220061.06,370974.43,755531.91
2026,176747.54,521744.03,1128671.59,227844.25,374356.82,782722.79
2027,181638.87,527334.0,1176755.07,235465.53,377256.02,809169.28
2028,186306.03,531992.3,1223745.62,242917.72,379672.01,834788.17
2029,191769.46,538513.92,1274909.74,251292.2,383054.4,863060.95
2030,196351.17,542240.56,1321249.06,258819.98,384987.2,888074.16
2031,202049.48,548762.19,1373793.53,267584.43,388369.59,917040.47
2032,,,1429087.34,,,947666.61
2033,,,1483233.01,,,977437.41
2034,,,1547030.6,,,1012438.94
2035,,,1605377.64,,,1043866.5
2036,,,1664131.53,,,1076231.08
