year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,50104.89,577804.11,330262.56,35211.87,167751.63,120068.64
2018,54051.32,611864.71,357281.21,40165.35,187830.24,136823.3
2019,59400.47,660019.35,393345.65,47105.57,214859.14,160245.7
2020,62437.31,681160.41,414661.16,50743.01,227987.46,172381.19
2021,64982.55,696428.95,432970.8,53687.16,237254.51,182178.59
2022,67245.65,708173.98,449498.21,56227.31,244204.8,190585.41
2023,69202.4,716395.51,464106.48,58332.94,248838.32,197522.7
2024,70971.46,722268.02,482216.48,60161.35,252699.59,205070.71
2025,72998.87,730489.55,497273.55,62356.16,257333.12,212266.81
2026,75177.65,739885.57,513337.99,64764.45,262738.89,220164.78
2027,77252.06,748107.1,528836.25,67031.89,267372.42,227615.31
2028,79216.2,755154.12,543722.69,69149.87,271233.69,234592.08
2029,81476.29,763375.64,564699.38,71609.23,276639.47,244035.13
2030,83474.97,769248.16,579148.95,73715.35,279728.49,250639.03
2031,85829.84,778644.19,596384.83,76358.56,285134.26,259212.55
2032,,,613864.13,,,267926.44
2033,,,632495.33,,,277425.54
2034,,,650476.67,,,286428.95
2035,,,666823.6,,,294247.96
2036,,,686215.47,,,304185.73
