year,Base case cost,Modeled residential energy efficiency
2017,450331.200775,501183.660122
2018,494104.510274,539517.849161
2019,553591.34724,591314.895132
2020,587042.346801,621389.88889
2021,615149.381966,647058.697642
2022,640083.62004,670117.376936
2023,661629.179657,690350.045408
2024,687287.187974,715070.274335
2025,709540.35873,736010.553945
2026,733502.770412,758472.518604
2027,756451.558898,780108.415944
2028,778314.763731,800846.28551
2029,808734.515723,829953.146356
2030,829787.985314,850068.836558
2031,855597.382002,874377.786223
2032,881790.567783,899070.52498
2033,909920.869263,925512.823558
2034,936905.620046,950997.127318
2035,961071.559432,974037.731436
2036,990401.201825,1001679.37093
