year,Base case cost,Modeled non-residential energy efficiency
2017,745555.745353,819214.182942
2018,799694.950717,868132.950282
2019,874878.483768,936288.97061
2020,909147.864808,967144.988327
2021,933683.458297,989271.148882
2022,952378.779255,1006159.39514
2023,965233.827682,1017809.7271
2024,974967.615233,1026539.58426
2025,987822.66366,1038189.91622
2026,1002624.4696,1051586.21962
2027,1015479.51802,1063236.55158
2028,1026387.80894,1073140.9121
2029,1040015.11151,1085362.71213
2030,1048976.64492,1093521.10123
2031,1063778.45086,1106917.40462
