year,Base case cost,Modeled non-residential energy efficiency
2017,229692.763947,266305.841856
2018,246357.732821,281282.696599
2019,269473.657389,302647.872126
2020,280762.829853,312395.905458
2021,288288.944828,318469.262391
2022,294202.32088,322985.385776
2023,298502.958009,325943.53941
2024,301728.435856,327872.553339
2025,306029.072985,330889.922249
2026,310867.289755,334465.411286
2027,315167.926884,337539.252376
2028,318393.404731,339581.242345
2029,323231.621501,343238.488682
2030,325919.519706,344803.523266
2031,331295.316118,349041.679905
