year,Base case cost,Modeled residential energy efficiency
2017,502696.853293,579724.534238
2018,536254.44996,599449.279989
2019,588109.18676,633682.169553
2020,613433.593105,648582.380455
2021,625447.371319,652519.594305
2022,638607.268711,658655.767321
2023,643127.117568,657202.780896
2024,645139.420169,653968.033311
2025,654557.137784,657569.832096
2026,659880.979016,656830.267217
2027,663874.488693,655157.5055
2028,665417.870935,651753.216371
2029,675754.418564,656243.009171
2030,675957.899448,651961.387011
2031,681712.510728,651682.148588
