year,Base case cost,Modeled transmission and interties
2021,155241.131582,
2022,157319.753323,
2023,158307.930345,
2024,159485.857069,
2025,160769.747913,
2026,162019.138811,
2027,162893.958868,
2028,163739.207543,
2029,164890.027167,
2030,165619.454595,
2031,166717.292159,
2032,168739.235417,
2033,170741.464421,
2034,171748.123556,
2035,172726.443451,
2036,174664.601126,
2037,175614.581779,
2038,177517.007368,
2039,178759.00542,
2040,180943.591281,
