year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,5822.6,200006.8,83327.93,4866.87,125007.85,148890.98
2018,6229.91,212175.64,86946.84,5179.21,131897.6,157097.04
2019,6755.74,228400.77,96252.9,5580.77,141083.94,172580.03
2020,7021.94,235702.08,98530.26,5785.68,145217.79,177636.74
2021,7229.56,240975.24,100175.03,5946.19,148203.35,181288.8
2022,7381.84,244625.89,101313.71,6064.23,150270.27,183817.16
2023,7491.55,247059.66,102072.83,6149.61,151648.22,185502.72
2024,7588.68,249087.8,107486.65,6225.41,152796.51,191825.98
2025,7713.73,251927.2,108413.52,6322.5,154404.12,193844.23
2026,7850.34,254766.6,109340.39,6429.01,156011.73,195862.47
2027,7970.43,257200.37,110134.86,6522.7,157389.68,197592.4
2028,8090.41,259634.14,115863.68,6616.24,158767.63,204433.15
2029,8219.62,262473.53,116831.78,6716.52,160375.24,206503.15
2030,8307.56,264096.04,117384.98,6785.32,161293.87,207686.01
2031,8431.9,266935.44,118353.08,6881.53,162901.48,209756.0
2032,,,119459.48,,,212121.71
2033,,,120565.88,,,214487.42
2034,,,121533.97,,,216557.42
2035,,,127430.77,,,223486.89
2036,,,128584.29,,,225911.74
