year,Base case diesel consumed,Modeled non-residential ashp
2017,1765880.24636,1236116.17245
2018,1765880.24636,1236116.17245
2019,1765880.24636,1236116.17245
2020,1765880.24636,1236116.17245
2021,1765880.24636,1236116.17245
2022,1765880.24636,1236116.17245
2023,1765880.24636,1236116.17245
2024,1765880.24636,1236116.17245
2025,1765880.24636,1236116.17245
2026,1765880.24636,1236116.17245
2027,1765880.24636,1236116.17245
2028,1765880.24636,1236116.17245
2029,1765880.24636,1236116.17245
2030,1765880.24636,1236116.17245
2031,1765880.24636,1236116.17245
