year,Base case cost,Modeled transmission and interties
2021,7810158.06337,
2022,8069358.47451,
2023,8270910.46616,
2024,8414632.70212,
2025,8587158.22443,
2026,8817491.94497,
2027,8989988.30132,
2028,9133656.64367,
2029,9334729.93316,
2030,9478158.60741,
2031,9679395.47989,
2032,9909202.94509,
2033,10139203.1592,
2034,10397757.481,
2035,10541074.5637,
2036,10799805.7834,
2037,10942839.4491,
2038,11172476.9909,
2039,11373290.957,
2040,11660708.7991,
