year,annotation,Electricity price ($/kwh)
2002,,0.38
2003,,0.4
2004,,0.44
2005,,0.48
2006,,0.5
2007,,0.46
2008,,0.52
2009,,0.65
2010,,0.55
2011,,0.48
2012,,0.52
2013,,0.53
2014,,0.56
2015,,0.57
2016,start of forecast,0.45
2017,,0.47
2018,,0.48
2019,,0.5
2020,,0.51
2021,,0.51
2022,,0.52
2023,,0.52
2024,,0.52
2025,,0.53
2026,,0.53
2027,,0.53
2028,,0.54
2029,,0.54
2030,,0.54
2031,,0.54
2032,,0.55
2033,,0.55
2034,,0.56
2035,,0.56
2036,,0.56
2037,,0.56
2038,,0.57
2039,,0.57
2040,,0.58
