year,Base case cost,Modeled transmission and interties
2021,93847.155177,
2022,96804.5235124,
2023,98973.2602917,
2024,100260.977519,
2025,102419.237309,
2026,104969.90797,
2027,107128.16776,
2028,108560.657929,
2029,110903.693712,
2030,112465.717567,
2031,115004.006331,
2032,117163.218575,
2033,119883.425971,
2034,122797.933896,
2035,124546.638651,
2036,127461.146576,
2037,128576.469707,
2038,131670.038902,
2039,133796.867725,
2040,137083.784995,
