year,Base case cost,Modeled transmission and interties
2021,57069.104497,
2022,58199.8564762,
2023,59531.225742,
2024,60482.203789,
2025,61813.5730548,
2026,63335.13793,
2027,64666.5071958,
2028,65807.6808522,
2029,67329.2457274,
2030,67157.2880531,
2031,68845.599764,
2032,70346.3212847,
2033,72034.6329955,
2034,73722.9447064,
2035,74848.4858469,
2036,75473.7864806,
2037,76583.6951053,
2038,78248.5580423,
2039,79728.4362086,
2040,81578.2839165,
