year,Base case diesel consumed,Modeled non-residential ashp
2017,1589.85858717,-1866.35573622
2018,1589.85858717,-1866.35573622
2019,1589.85858717,-1866.35573622
2020,1589.85858717,-1866.35573622
2021,1589.85858717,-1866.35573622
2022,1589.85858717,-1866.35573622
2023,1589.85858717,-1866.35573622
2024,1589.85858717,-1866.35573622
2025,1589.85858717,-1866.35573622
2026,1589.85858717,-1866.35573622
2027,1589.85858717,-1866.35573622
2028,1589.85858717,-1866.35573622
2029,1589.85858717,-1866.35573622
2030,1589.85858717,-1866.35573622
2031,1589.85858717,-1866.35573622
