year,Base case cost,Modeled transmission and interties
2021,957575.774825,
2022,986949.26485,
2023,1010448.05687,
2024,1028072.15089,
2025,1048633.5939,
2026,1078269.43659,
2027,1098835.88361,
2028,1119674.69129,
2029,1143184.92103,
2030,1158160.46843,
2031,1187844.20656,
2032,1214601.31855,
2033,1244312.93612,
2034,1274038.85083,
2035,1292006.79125,
2036,1322079.4118,
2037,1343016.86981,
2038,1372802.11769,
2039,1396708.37842,
2040,1429814.85372,
