year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,71328.53,683880.68,362194.85,152280.72,590399.63,659828.49
2018,78534.91,723732.45,403333.16,162873.61,608855.96,699134.37
2019,87756.28,777930.87,453254.1,175775.7,633956.56,747406.0
2020,94138.95,803436.0,492029.27,185455.71,645768.6,781143.48
2021,99836.32,820970.78,531975.02,194383.42,653889.39,813893.22
2022,105371.0,835317.42,567264.86,203171.31,660533.66,842427.91
2023,110298.62,843287.77,603668.58,211329.43,664224.93,870424.61
2024,115380.44,851258.13,636525.73,219708.39,667916.19,895752.86
2025,120826.57,860822.56,674890.3,228533.26,672345.71,925267.04
2026,126647.88,871981.05,714903.91,237805.27,677513.48,956133.68
2027,132152.1,879951.41,753380.2,246749.9,681204.74,985227.23
2028,137799.25,887921.76,796521.88,255889.97,684896.01,1017581.35
2029,144159.6,899080.26,838436.88,265896.43,690063.78,1049454.25
2030,149641.9,903862.47,880218.55,274959.85,692278.54,1080129.11
2031,156334.0,915020.97,923350.19,285406.72,697446.31,1112645.89
2032,163183.67,926179.46,971489.59,296045.91,702614.08,1148604.42
2033,170515.3,938932.03,1021828.28,307256.59,708520.1,1186206.62
2034,177782.22,950090.53,1071563.38,318446.14,713687.87,1223009.64
2035,184656.1,958060.88,1118990.83,329254.82,717379.14,1257631.88
2036,192368.24,969219.38,1174644.64,341051.39,722546.91,1298358.75
2037,199675.41,977189.73,1223313.19,352466.03,726238.17,1333637.81
2038,208216.5,989942.3,1282230.09,365310.89,732144.2,1376571.33
2039,215920.87,997912.66,1336792.89,377256.72,735835.46,1415761.3
2040,225239.16,1012259.29,1399321.36,391024.27,742479.74,1461085.9
